Name,Label,Corrupted,Accuracies,Trials
ijsaQxUhdyZ0ReqYklbG,1,False,2.0,2
I1kgetcxWaBhLoMJ8sZp,1,False,3.0,3
19hXQ2ODt6WvpEdxTGmo,1,False,1.0,1
a1e333be5bb0a03a11e7113c998e7abcff211922372c253f8d3265efef99f468,1,False,3.0,3
Sourceforge_7719.exe,0,False,3.0,3
Sourceforge_7587.exe,0,False,4.0,4
Sourceforge_7144.exe,0,False,2.0,2
8ac39a906e4abe5d8c59f177c5ab92118f32fe0935c625a15a99df05998c381a,0,False,1.0,1
Sourceforge_6192.exe,0,False,4.0,4
Sourceforge_4483.exe,0,False,2.0,2
5d0ccb58f97c7cb7fdd9fd8f5bc538a18f1c1377a2aba306964f89d38b0cd288,1,False,2.0,2
JxGT97ynUebwfFQZvdu6,1,False,1.0,1
HPFuImzhBojSq8EKiRnO,1,False,2.0,2
Sourceforge_781.exe,0,False,3.0,3
IUSuf2hBaRG8yrNJqDHz,1,False,4.0,4
CNET_104985.exe,0,False,2.0,4
Sourceforge_5212.exe,0,False,3.0,3
5355a12b558956c322aef1f158747f83b510b348ddf991a21d18593bdbe920fb,1,False,1.0,1
Sourceforge_5746.exe,0,False,2.0,2
Au5EYTxqCHhdtjBXJfsp,1,False,2.0,2
EY5ndkeN6T8paMjCJARX,1,False,2.0,2
Sourceforge_1694.exe,0,False,4.0,4
3a82c0181412b08304f0e5b8fd03d08344a3ede1cba4c538c871a06665e1ee60,1,False,-1.0,1
5CQsuk3ygnTmHKEBDbzZ,1,False,1.0,1
dd1aa66063f43ae3ae2c41280a70ed01ca26a7eed780b5d9cb90fcb10b260cc2,0,False,2.0,4
5be8f3842beda8419567ab811bef2b6411eee5e0338b6623ff7542ee49be99a6,1,False,1.0,1
CNET_204664.exe,0,False,1.0,1
417b2ed632b450dbe9a32a57e7dae6873813fd76843574d409540f9495c462d3,1,False,1.0,3
1kouSC7XqwfbyQVWnGZg,1,False,2.0,2
9YUP4268XrNQmCpzdf0i,1,False,2.0,2
HKD6kbY482MvpV9saOhi,1,False,1.0,1
2155.exe,0,False,3.0,3
1fZPmkixLgY8KqnOQd5E,1,False,3.0,3
Sourceforge_5532.exe,0,False,4.0,4
619a1fe68a1abdabd1b77f4bf3be91d5b5df789d9d941f3fe69ac201935cc1e6,1,False,2.0,2
Sourceforge_7451.exe,0,False,5.0,5
0BFIPv1rO83whtpMYyAs,1,False,1.0,1
CNET_21471.exe,0,False,2.0,2
Sourceforge_5347.exe,0,False,2.0,2
Sourceforge_1196.exe,0,False,1.0,1
Sourceforge_1258.exe,0,False,2.0,2
CNET_2831.exe,0,False,2.0,2
F7tH2lpkcPvue14X6ngL,1,False,1.0,1
dLVM6kPA8ru3EeKlqRZB,1,False,2.0,2
g3dlXOYBtjPK816xEhHD,1,False,2.0,2
Sourceforge_2270.exe,0,False,2.0,2
CynZDa3JPgzdGSY6AOmX,1,False,4.0,4
2178.exe,0,False,2.0,2
8fb2324d1df7c184e557f474762a96129e1baa620ec6f7d397e801be9dbb21da,1,False,1.0,3
CNET_211211.exe,0,False,1.0,1
1248.exe,0,False,2.0,2
35063a36e2a9b2ea2f0a17e4f4c22a81de62a240888fbb22195984501125bc34,1,False,2.0,2
Sourceforge_4449.exe,0,False,3.0,3
4f4a645e3d94d83f67522280dc97d1ea3f5a8b42ebdab5760f1b09a28b34a8ee,1,False,1.0,1
FGCV8wbAuQp1HiSd7kvm,1,False,3.0,3
533c4e9f15952cdd4d32d1e399e53978b7c636a8cdb9955701f45e8a2c05273f,1,False,1.0,1
0X8fojtR6QIblypvHLsM,1,False,3.0,3
10.exe,0,False,1.0,1
99585a2736fd1d6aa8831fa5c74d4bef6c45c7be92d529ed22b2fa9d77096333,1,False,1.0,1
0f01e6ff5e272a9779e8d5a25386a404086eac44b113e126c97015f86c261363,1,False,4.0,4
DSd3HQnFN7iUAxbYBEju,1,False,2.0,2
b3gxz6Za90hDwpY5oFiC,1,False,1.0,1
93c05dee7c2a5655ae78675e0ad8e29fac48c38778a1175c710bf1c9245bcd22,1,False,2.0,2
Sourceforge_940.exe,0,False,3.0,3
2085.exe,0,False,3.0,3
0fe989f9606c53aa0877ab6fe8f5093c49ccfa19991cdd557ae412c01898f35d,1,False,2.0,2
f695795d1c2a435aee7e2432355843da1909ce25ca4a362210f134674d9e6be8,1,False,1.0,1
71cd0f3c3f436f76c97b47e8eb47c41e95bcd38095115b393e237ae0a74947b9,1,False,3.0,3
1GqxsQhZ3FutTnbgHpAf,1,False,1.0,1
A4Gwv2fplFCVaiSbKJN0,1,False,2.0,2
7f55070a0cc197156894cc6fd3ea883025550b99f8c6df77a1d26f06f82a0ee7,0,False,-1.0,1
Ccw0Ub4P6y8ARuM2FihB,1,False,1.0,1
Bq57JOKSC8IMi31dhcL2,1,False,1.0,1
4abeb178495d5cd8772566694e2ee0a3d940b666098993792ef366ce5e4b76d2,1,False,1.0,1
CJR6XzFHGUfeDMsh8xQk,1,False,1.0,1
D51kzLEClKnMejm4VAU7,1,False,2.0,2
d591c1fa5490022d011d0babc427cfc0576c56c153d48b3c8d55e25296a16660,0,False,0.0,2
1593.exe,0,False,3.0,3
Sourceforge_7499.exe,0,False,2.0,2
761.exe,0,False,1.0,1
Sourceforge_147.exe,0,False,4.0,4
Sourceforge_1347.exe,0,False,2.0,2
JYEvhBDFS2aNocqUwkMb,1,False,1.0,1
1bfedeed0653b13f9f74e3a56dce3c727865f30b1cf71126cf9b47d435e91af5,1,False,3.0,3
564a2ed0be0833b87ea4d1dc386b5a2d509d93086f43f911f239b2d814a7aa4b,1,False,1.0,1
1670.exe,0,False,3.0,3
124.exe,0,False,1.0,1
bzPNrBFW6RH1wIQ5n4tD,1,False,2.0,2
48eb94cc491f59b951a2753961864dd0d6257d96e0ba0862a302399cd1e7dba4,1,False,2.0,2
2425.exe,0,False,2.0,2
Sourceforge_3589.exe,0,False,3.0,3
1813.exe,0,False,3.0,3
dLlojCpw5W0fmn2Sytzs,1,False,2.0,2
Sourceforge_6391.exe,0,False,3.0,3
82c25613755c7a3a9737fe08cbc7fae6d75faa2807218b65d6b5a6dfb1bbff67,1,False,1.0,1
7dk9aUmW0HlvsbtNSFuZ,1,False,2.0,2
CNET_104874.exe,0,False,1.0,1
Sourceforge_4899.exe,0,False,3.0,3
Sourceforge_206.exe,0,False,2.0,2
CG6sL3Aug4yomNnztEIw,1,False,1.0,1
d1f3b50966a8bcd0dd69f13667194a2504e1960a3be8c5cc6cb8093d5db6d7ce,1,False,2.0,4
Sourceforge_3224.exe,0,False,4.0,4
CNET_232152.exe,0,False,2.0,2
6teIPpCrYKw0zFusDSix,1,False,4.0,4
Sourceforge_5206.exe,0,False,1.0,1
7tDpNPXUISleJCkZQjr9,1,False,2.0,2
879c834241fbfd30a8180a6556e365e5cc79fb588eee0d1678e2de9c7477e780,1,False,1.0,1
b2d036dd47e8eed612cd5fe5dae22412f857756ad9f6a4a293cf7990bc73c8b3,1,False,1.0,1
1ffd84c2bbb3860d0f34c4b8e4ae097cda74a43338c24636829b7f424c565ff0,1,False,3.0,3
939cf9f417a9c3b9d954f38e7d3eed932058d531919e495169aea28afe414880,1,False,2.0,4
7a321e2db905daad1270cd2bf3f201c1889a2cf090cbfb42eab15267b8a873c0,1,False,1.0,1
bxdM9LUoRTGO4lvaAmPt,1,False,2.0,2
801.exe,0,False,3.0,3
HQgZpqCOYs93hwJI0kUW,1,False,2.0,2
Sourceforge_70.exe,0,False,2.0,2
kaz4GujLsES3IDtnXc10,1,False,2.0,2
765.exe,0,False,4.0,4
CNET_241214.exe,0,False,0.0,2
HxiWO1uaVGkR65QoAwYD,1,False,1.0,1
6d849f43785ca5cf641082748de6d9fd4c8b5d11863de48acfff9ebe7ab20b32,1,False,2.0,2
6b8b89cf0f353949dde19d9c6dd4f490a9b6b0094097e16718389c85252364db,1,False,1.0,1
66dc4a73f0f75237d35aa1a0d22940c03b44e5c381136fa7b4f74c278b0aeea8,1,False,2.0,2
Sourceforge_2299.exe,0,False,2.0,2
Sourceforge_800.exe,0,False,2.0,2
CwYeBdG7J5ozg29XVxlT,1,False,2.0,2
CNET_248336.exe,0,False,2.0,2
CNET_242174.exe,0,False,0.0,2
b65363ea69fba43eb2367a8ebf36706cc1dd6140d32c5343dbe915d9d6fbd7f8,1,False,1.0,3
Sourceforge_1993.exe,0,False,1.0,1
502720dafe1146da3ab322fe3348fe1a18e5989c32bc1b320ff0466b751659d6,1,False,1.0,1
978ef8171f02b8ac7b85736f1f75af94da2e41dc8ced6809641dad0bbb1a0d0a,0,False,0.0,2
a2adecf02584c6ce5557a455ddc11deecc244d2ab1390845cef47ca9e2e1ec08,1,False,2.0,2
2dbceae7764e334489edbaaaac3b7b3d8af6c792a8e7262ae4334d833ef5d69a,1,False,2.0,2
0otC2dSxuGDzY6XHLkq3,1,False,3.0,3
86cecb5aaac5dc004f3b4ddceb327be61e5721e971ad0e653762ec3e59850872,0,False,2.0,2
CNET_245408.exe,0,False,2.0,2
CNET_102043.exe,0,False,4.0,4
678b08b6d6f9ef523a45f6cff9e3a8f331cb8fc7151c37fd0a7b27a29546fb39,1,False,1.0,1
Sourceforge_47.exe,0,False,1.0,1
Sourceforge_7224.exe,0,False,1.0,1
FNiG6lYdyzwD5fLUoOvC,1,False,1.0,1
Sourceforge_2228.exe,0,False,2.0,2
5d155998b28e5dd132cae3c27b8ddc3c9fbe7139cd3fbb1cf25005be3b424d97,1,False,1.0,1
Sourceforge_3809.exe,0,False,3.0,3
Sourceforge_3230.exe,0,False,4.0,4
9eKQwWVFlonXmSTaG5jH,1,False,3.0,3
d5a05fc0b3fd4b82c22aca0cd2f6a753c09a7ccc92e6a5973f336711a039cdc9,1,False,1.0,1
HNaWLdV5YIytUe0pFXCA,1,False,2.0,2
69jsYQMcGwzrBLUPRb5e,1,False,1.0,1
e717b01414c10e7c54dc415c20172bc9f9f7985199de7f44da2a21274d95e97e,1,False,3.0,3
f047c58b2e3beda46cdbed7e54099595838614f6fd439413d581b9cee7aa0cf3,1,False,1.0,1
Sourceforge_3173.exe,0,False,1.0,1
Sourceforge_5945.exe,0,False,2.0,2
7RVrih9gAL1FodIKNTc2,1,False,1.0,1
Sourceforge_674.exe,0,False,2.0,2
GzjL73seI0uAmZVyYtnw,1,False,1.0,1
c06c5f5aa047340ed059bc1c9dc4b3d6d504c327ead6975d7ad864105454ac77,1,False,2.0,2
40378ae0ff876bc9c915784657bbca70a4fc1bc5a53a898c2920470e7b680774,1,False,2.0,2
d2ada925cc2e903b176ca03851fdcb44250ad69918063e14426c7b7ffe63c3e5,0,False,-1.0,1
Sourceforge_6287.exe,0,False,1.0,1
Sourceforge_998.exe,0,False,0.0,2
515.exe,0,False,1.0,1
Sourceforge_3858.exe,0,False,3.0,3
669.exe,0,False,1.0,1
fb7ed7ed042e43e0295908ec17fbefec3f7e95ec40c4812f69809318a5f28b96,1,False,1.0,1
ddffbc76cb38f83b46dfd75a2a0659a1220a7536efb6bd8baff44d4aecec737e,1,False,2.0,2
62c2f7a6dbd927ffc195ca8b0e049302a6929697a0f9dc170694f7d1f6d52164,1,False,-1.0,3
iPKzLTFxOa5GWwQo1YIq,1,False,2.0,2
hSNv2TgwqX0Ip3HnVFEj,1,False,1.0,1
Sourceforge_5980.exe,0,False,1.0,3
CNET_102697.exe,0,False,3.0,3
Sourceforge_2980.exe,0,False,4.0,4
EARfujkVMXW1wQO9gcGq,1,False,1.0,1
EvMYO86fGxSLUTKyXln5,1,False,2.0,2
KNP2ROq6J8YEcmyrtSjV,1,False,4.0,4
973f2cc1157085a7ce1286e450b366fa9371384915c533fea99290178a322896,1,False,1.0,1
94842a96168d7a056d81937d29154cc9ae1902b560ce936368666946ca62c9fa,1,False,-1.0,1
dEIhM3zraJs4P1T7FiNw,1,False,1.0,1
8AHh4WNQ5qYokKIXcmM7,1,False,3.0,3
CNET_210664.exe,0,False,-1.0,5
CNET_237208.exe,0,False,1.0,1
CNET_40146.exe,0,False,-2.0,2
02ccb04d1f6ab5c6fdb81d00fffcf2ad6abfb45b114e308f7944a1a00619820e,1,False,2.0,2
5nVHoz9ce2AmrSFbRIJg,1,False,2.0,2
Sourceforge_5400.exe,0,False,3.0,3
Sourceforge_1945.exe,0,False,4.0,4
e3fd748a5401bac54a5db1ebf1356d4538d718952e64b638d576773b7f34a360,1,False,3.0,3
Sourceforge_5669.exe,0,False,2.0,2
Sourceforge_2287.exe,0,False,2.0,2
4MBXbUW23oprHNGIRlaw,1,False,2.0,2
351db71f7f86ca34a34d77dd20dad996d2edb06567520169f89c2172a487af18,1,False,1.0,1
Sourceforge_5470.exe,0,False,1.0,1
Sourceforge_7094.exe,0,False,1.0,1
Sourceforge_409.exe,0,False,2.0,2
2479.exe,0,False,2.0,4
884054aeaaf1eb01f9925d93629f7aa24e3c6f63e760e3c0a4f7ab74c2327b22,1,False,3.0,3
Sourceforge_3475.exe,0,False,4.0,4
Sourceforge_4265.exe,0,False,2.0,2
542422a9fc602187b900dcba2b73e38d48f46c76537eb3f5d74ea04406492bdb,1,False,2.0,4
Sourceforge_6724.exe,0,False,1.0,1
Sourceforge_7813.exe,0,False,-2.0,4
5b5c97d96768bc2eefa613cc478cd2262271a2c37cb0a87109ae066f4cf422bf,1,False,4.0,4
d5c4506850ecd23ade8af0caa5c33edf320a9614d87d59a61463103f040bf03f,1,False,2.0,2
Sourceforge_3673.exe,0,False,1.0,1
6d91a2e764bf49a076a222929b78c2f2e7c607d5b7e2b2605c800f6c4f250a57,1,False,2.0,2
b758e63368072bda379034314fd29f05bc38fc380b331e2a91ff23a45c154fd8,1,False,-1.0,1
1947.exe,0,False,1.0,1
jMtLuy8lJKkiomc39Ibv,1,False,1.0,1
Sourceforge_7422.exe,0,False,2.0,2
298.exe,0,False,2.0,2
CNET_262652.exe,0,False,1.0,1
CNET_213830.exe,0,False,1.0,3
I4nGjE570138M6hqXbmA,1,False,1.0,1
ced3e5fdf4b4632f136fe21e7a32deedb1bada34b697b4daf4fecc7063ab961b,1,False,3.0,3
CNET_237701.exe,0,False,4.0,4
Sourceforge_4430.exe,0,False,1.0,1
Sourceforge_831.exe,0,False,0.0,2
5caeca576c0d361b78c42ed7ae1d9f324245299b51bbbd474445edaa2f0a0365,1,False,1.0,1
0b66c3fd4b417eab75fcd3965bff9805ad6c2b47bb9e85feccf017cd09b592f4,1,False,2.0,2
js068WDIg1hXYHKPriod,1,False,1.0,1
d7770817748cbb3abc081dbf33a44692041c9885f9b6c6e613be181d19166729,1,False,1.0,1
f6kY4VAMsg3iJ90IeE2Q,1,False,2.0,2
aa5d5c08150944f32ea8ebbbacc95b25f474f6628ec0f2ea566bcdaca633b327,1,False,1.0,1
hQHmEatGNbUWysPJ2TKe,1,False,2.0,2
8677154abfcd9590574f243380dc8d62f40588a170fd5bd25711e09584443716,0,False,1.0,1
Sourceforge_5147.exe,0,False,1.0,1
160f0f6d18b45802bfc008c5eb03fc59775bc530f96c64589f5db8721e9fc745,1,False,2.0,2
Sourceforge_4615.exe,0,False,6.0,6
BQMXLUcf82rgCojHb0We,1,False,1.0,1
881.exe,0,False,4.0,4
Sourceforge_7616.exe,0,False,3.0,3
HqmnQeZ1cWu64UjTtOFr,1,False,2.0,2
Windows_156.exe,0,False,3.0,3
264e531854010459572efa24175c1d04cf3f2367e89928ed597fc776f91d2cd0,1,False,3.0,3
f592ddc2bb2e235fe4b202b016a192b4b8f2fb6a46e391f92184c24667fbb888,1,False,2.0,2
CNET_233658.exe,0,False,4.0,4
BxRn5YjcIH1qCEy67NP9,1,False,3.0,3
Sourceforge_6733.exe,0,False,3.0,3
Sourceforge_2711.exe,0,False,2.0,2
CNET_238389.exe,0,False,2.0,2
54.exe,0,False,1.0,1
cfac7b87cbb1dc593f15a18cfd60ee7894c74afbd64d41c54df783b9419a2d68,1,False,2.0,2
1c801dab1da2fe35b4c87872baf097cb7b5500b886bc75cc29cd8aad2e83d2d4,1,False,2.0,2
1633a8fcb49648dba0793808a77716df91001d05d45cc139fcfb3703616d453b,1,False,3.0,3
Sourceforge_3661.exe,0,False,3.0,3
Sourceforge_6707.exe,0,False,3.0,3
CNET_104225.exe,0,False,2.0,2
JiSOgRmtv7I25DcolYBV,1,False,3.0,3
2376.exe,0,False,2.0,2
1685.exe,0,False,3.0,3
Windows_16.exe,0,False,3.0,3
7e462950fd0425fb0a220de3c9e18dd6d1cb5a1e419038953a9e43e1d132441d,1,False,2.0,2
JzF18ftmDC3VOLnIAhWP,1,False,1.0,1
18ef196872e4801bcec9e81bac33eb9422047901e9e15b357000f2c9fcce4512,1,False,2.0,2
4376e94237e3ed0e7c1cacfb681f2bdcfe3a7403ea0175f5baa228015f236d9e,1,False,3.0,3
frpWMualijhRAJxc86dZ,1,False,1.0,1
CNET_103680.exe,0,False,2.0,2
CNET_105944.exe,0,False,3.0,3
Sourceforge_4405.exe,0,False,2.0,2
CNET_229919.exe,0,False,3.0,3
CNET_215923.exe,0,False,3.0,3
Sourceforge_592.exe,0,False,2.0,2
bd1fd013571060a1fb9f841015a65069e41943bdfdee333e696071faa0bc3fd5,1,False,1.0,1
Sourceforge_2166.exe,0,False,3.0,3
Sourceforge_1270.exe,0,False,3.0,3
CNET_102356.exe,0,False,2.0,2
cyTsg9fViFZ8uLjUXGSv,1,False,3.0,3
softonic55.exe,0,False,3.0,3
CNET_104499.exe,0,False,5.0,5
CNET_101823.exe,0,False,2.0,4
b6c6588eb2bc0ae88a010035a75387c8655f80e29d371301fbf2cbbb86c370c5,1,False,1.0,1
Sourceforge_7655.exe,0,False,2.0,2
b4o8xqvChYEO6mZdDtzK,1,False,2.0,2
a89572e918a9bb4e98a6b17c1dbbe3a6cf28dc1b67f28158dbbe640188aecf2e,1,False,1.0,1
Sourceforge_6110.exe,0,False,1.0,1
CNET_101364.exe,0,False,4.0,4
Sourceforge_3299.exe,0,False,5.0,5
jh52ewVcq8xryIFuCRJW,1,False,1.0,1
fy3laG0Ic8Fudrw1oUZs,1,False,1.0,1
Sourceforge_7856.exe,0,False,2.0,2
CNET_240626.exe,0,False,2.0,2
CNET_225995.exe,0,False,2.0,2
0DM3hS6Gg2QVKb1fZydv,1,False,4.0,4
9fz4PwldU52rnkRbJ1Si,1,False,2.0,2
CNET_238709.exe,0,False,5.0,5
c5d5517bee451051a67ff84ccfe185be2a9983c5902e26798e9366e2f394f111,1,False,3.0,3
0cf59450f4af8123dc62d34cb387c1f4bcc5a3c38cd4c966acbd7552574d9fc8,1,False,1.0,1
4f860771d4788aca2dcbf96a93957e9282623de3d1d4c7dc8d5ba025ae957e1c,1,False,3.0,3
fa913df99ffdfa7ab89b78420273e0dbe967755ebb15f0505df1ae8e0def42a5,1,False,1.0,1
d5dac978c0ecc0f101629e01c02f80052856befc057e71af923d14329b96de89,1,False,3.0,3
Sourceforge_4338.exe,0,False,1.0,1
G1t0leJo7ju3MPWwyLNv,1,False,3.0,3
DY2cQNXStMAUvr8gkEqb,1,False,1.0,1
957.exe,0,False,2.0,2
ADHSRzr6YevfqojpWCBZ,1,False,3.0,3
Sourceforge_5506.exe,0,False,3.0,3
376.exe,0,False,2.0,2
Sourceforge_2250.exe,0,False,2.0,2
CNET_204773.exe,0,False,5.0,5
96c0287687ffee3e5b3c1d534b62c9d1e23abe44566e6c72576890d6cb5db884,1,False,1.0,1
53ccb304cb1fdac079bd1857ff178529aeff09b23ff224186f73a993c9fa405e,1,False,3.0,3
CNET_104583.exe,0,False,4.0,4
02mlBLHZTDFXGa7Nt6cr,1,False,1.0,1
Sourceforge_287.exe,0,False,2.0,2
Sourceforge_3151.exe,0,False,2.0,2
Sourceforge_757.exe,0,False,1.0,1
Sourceforge_5452.exe,0,False,4.0,4
Sourceforge_1100.exe,0,False,2.0,2
1274.exe,0,False,2.0,2
dmrZGyScpfTCRzUW8a5V,1,False,1.0,1
DWSP7z4amdHwKRnMqrjJ,1,False,1.0,1
Sourceforge_1882.exe,0,False,2.0,2
c095ff3e9ae5c09f279f649b798f89e7f06c10d1fa8a42631ba00fd59f25b72f,1,False,1.0,1
9775931fc7551bde7cf78217284c861e1f5537d69f4363461906f1c84d0248a1,1,False,1.0,1
jTw10q9xuU6eoa82WkdZ,1,False,2.0,2
991.exe,0,False,1.0,1
Sourceforge_377.exe,0,False,1.0,1
Sourceforge_3496.exe,0,False,5.0,5
bf17cc0330ff66b192f71ad6b9a351655d3d15c6d83309cdc04bec9782725a64,1,False,2.0,2
9LM4YBhu0K8oxaUGDTln,1,False,1.0,1
559.exe,0,False,2.0,2
Sourceforge_7361.exe,0,False,1.0,1
G0lOhNpMKqBQb9VrkTim,1,False,1.0,1
Dmd0CialNW4ROkqXuvwE,1,False,2.0,2
a8815728d417c9bb020286ba4f76be8bb99c26b77a3d81babcec10fbcf3f8a95,1,False,1.0,1
b94d11217aa6a0064a93695969f66e0ad5af049e41cb9dea2707af463ddfa51a,1,False,2.0,2
Sourceforge_7502.exe,0,False,1.0,1
CNET_104464.exe,0,False,2.0,2
d1b0bc026e6eabddbc2132550e1d8526e2ab0bcaeef67364338cd77c743615ee,1,False,2.0,2
a551bab08662c73e637ca366a1d63f89e5388f7c431ce36d313c5c7365ad5e3d,1,False,2.0,2
8985b41c3b95ebe40f5a0d7f53280972d80e9cd0d01fd545d9331956db0f8f43,1,False,3.0,3
8aaabc9a075a93e83a15ca89caf1caeefcc92d6da341b9ef71293aefa0361572,1,False,1.0,1
Sourceforge_6341.exe,0,False,4.0,4
002ce0d28ec990aadbbc89df457189de37d8adaadc9c084b78eb7be9a9820c81,0,False,-1.0,3
8366c087a062bf20baab9ac516d37334bdb707f5f2d012946b5918b3996d9e62,1,False,3.0,3
axV1BRUKJ0LwZfOcmvTt,1,False,1.0,1
Sourceforge_6879.exe,0,False,3.0,3
029278b8f482f6bea5a20a04bdf2d089d954eaf61e91242e623ef53aa45801ff,1,False,3.0,3
Sourceforge_823.exe,0,False,2.0,2
bQNlL0On7Tup3VwP9Z68,1,False,2.0,2
e2915ad92625083206272c0c706a457dba825fed46bec9f108e3c48256f3476b,1,False,2.0,2
39gowdFUK2kGxcBnbALH,1,False,1.0,1
CNET_261104.exe,0,False,2.0,2
Sourceforge_5144.exe,0,False,2.0,2
52GeORAFh08SW7lYocXU,1,False,1.0,1
aba78ef7b208a1cd61f2b4a05592f0c38a292ff52b40cddac6ef9cd6696a8cb2,1,False,1.0,1
3bbf1ffc737910c289874c6fb1b5692541e3193481d07e6e56588ad31f54a29e,1,False,1.0,1
HeSRou1ZPv5rNK2Wnzmx,1,False,3.0,3
9eaf987f2790faff354c8e405d7c09946924056707d1fe81bd3ce5a2c3f0133b,0,False,1.0,1
6e8039ed3b75fa850719d220ec51d1ab55c3e8bcdde3d5883cd46adcc5f7cb44,1,False,2.0,2
b484a3ded2b75029607dd3ecedc2caaccd6dcd90ae16bf68c5cea9858ce35dba,1,False,3.0,3
CNET_225487.exe,0,False,1.0,3
eB2k9cdUZEnDKwNOPi7Y,1,False,3.0,3
CNET_44610.exe,0,False,4.0,4
623be8e2b02633da3f5e6dfc384053e2c56c1569bef792719ac3aea52b32ee3a,1,False,2.0,2
Sourceforge_1474.exe,0,False,2.0,2
Sourceforge_3562.exe,0,False,3.0,3
CNET_100786.exe,0,False,5.0,5
d0f4abf77310561f0fb9e001b776e4e9ac11fcfaf2cbc0c786b4588b6c64a8b3,0,False,0.0,2
b1768bc2fd485555276262a4cd9ae01df62886bec205d28908e6d9ebd3f50e60,1,False,1.0,1
6a085f6ef87fd1462537f3a8a2f811577ea32d71a28a4d6e893a149025f06391,1,False,2.0,2
7e7d1803366d468d089ff0c15817cc44e03d3cc5109473086a613b68cf5cde80,1,False,4.0,4
Windows_77.exe,0,False,2.0,2
CNET_106906.exe,0,False,4.0,4
hECVdzWU83LJkc46iGMR,1,False,1.0,1
3NwypUot5vGsCE4FhRqb,1,False,3.0,3
b86dbeead185517c370c5a7a2086c2b68b6d602f749a82ac518e3c8020b33c4c,1,False,1.0,1
e987f576ce521df511df2978eda653f34bf3d369391497160c747bdb1d27307b,1,False,1.0,1
979f1a0ef688c1dddd5a0efe3a52aaecb7719a7581c242d55af7c3bd9368cbcb,1,False,1.0,1
Sourceforge_7301.exe,0,False,4.0,4
6a97da3c2f1122d12623100f38c147eaeee90c5709aa0fe58efb6f1dc5f99ec0,1,False,1.0,1
fb643feff479ae9885669488962697766e6dbd2da0ca79b1af07c225f60b0527,1,False,3.0,3
d23595f1eec8a8c2e20d87684b16e71ba792f59dba6d76fd6527d80a11488a96,1,False,5.0,5
CNET_259741.exe,0,False,1.0,1
FrVgycGXPJC4mMvfe56i,1,False,2.0,2
DnptPIqdsURyYA5jkKTo,1,False,3.0,3
Sourceforge_3374.exe,0,False,2.0,2
cgjqJU4OnlGLavkNKQmX,1,False,2.0,2
bba0a97a71cce8e07936ef644b34bfd142fa06bd5a3e00c4affbf0596ceddf46,0,False,3.0,3
acdb4f40ed32c7193583b98ddb8155aeee0d60df582cb3562955a59f04d6b136,1,False,1.0,1
0b74f6fb2d4c2a64b7b2ad7793bdda4d3d8c21e7311264a790fc001feef351f5,1,False,2.0,2
IDWtdRl30GLyVmPQs8uX,1,False,1.0,1
Sourceforge_3655.exe,0,False,3.0,3
1f16a93a5b72ed33ac9d9c9874464ba9d29443b7a9934c046bd99e0b7094d842,1,False,3.0,3
a36a4609b3e7a521624701545cd78377641cb43b33bee52de77d11bd90bab906,1,False,2.0,2
3qTBeSjiWwaUAmP5y1xs,1,False,2.0,2
826.exe,0,False,3.0,3
Sourceforge_5594.exe,0,False,1.0,1
55020382e75952a05416d038ce6650f0832de5e4dd5053a82b475f1828b1e761,1,False,2.0,2
3dc4c69239dfdd198c1e77fd60ee24ca35e2b2a37b0ca053a80865a0a446158c,1,False,1.0,1
596.exe,0,False,1.0,1
c618567230780392bb77960d8ff083ee1f9c082ae72ea507146fc40fd19a3175,1,False,4.0,4
Sourceforge_4432.exe,0,False,3.0,3
Sourceforge_2.exe,0,False,1.0,1
3b63ef117aa6dce79aa64ae78e651de544e558a3ea8089bf43662f00359ecb13,1,False,3.0,3
gaYrbUuHQn9w5q1OdMcm,1,False,2.0,2
Sourceforge_7508.exe,0,False,2.0,2
29f083d4e8ba5d8d3f85f21b60dbd6298531deb9dc4a8f7190f5d09be2f1ea59,1,False,1.0,1
i1nGx3SaCDYVLFqgu2r5,1,False,1.0,1
Sourceforge_309.exe,0,False,4.0,4
AxMQBldJRotHf69j32PG,1,False,2.0,2
ae08220fd740e4e2c2b9b41acb7991c04350e3ecdb15d678b5b0ccd0054526cf,1,False,2.0,2
CNET_105297.exe,0,False,3.0,3
4892f25012ddc42495bcce00b99e53ef48571960737879316601a9177250bafd,1,False,1.0,1
06a428dd5a543e67f25b02ccd7efa77d8f2cd7fe67bbfe2184d2023b16aa152c,1,False,-1.0,3
3dde367a2952a0c50cdaef19f73848ee04912a9ee8bd6cba6f4e2b60407cc52b,1,False,4.0,4
51247043db8255091d4617468a6ab3c3bc99a61bbd96d9694795523e165810c9,1,False,1.0,1
24660b281d98311472f1660ecdb2ea9e61bfec406305e85b6ef611c5881cd2b2,1,False,4.0,4
Windows_65.exe,0,False,1.0,1
2058.exe,0,False,1.0,1
ctvObTz6W3KFQHsmB80n,1,False,1.0,1
Sourceforge_570.exe,0,False,2.0,2
daYJhP9jKDTN5o8Z1b2G,1,False,2.0,2
akGLtUpCrwA6VZT7Y4BN,1,False,2.0,2
bf839e2f7a342c127d04d450d63d6ad143fe12afe3e5ba348bac6ca004d2d316,1,False,3.0,3
2289.exe,0,False,2.0,2
25.exe,0,False,2.0,2
CNET_232009.exe,0,False,2.0,2
6.exe,0,False,2.0,2
